Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
May,1.0,10:30,75.43%,237.0,5.0,2.11%,312.83
May,1.0,11:00,93.09%,217.0,0.0,0.00%,332.6
May,1.0,11:30,85.31%,246.0,1.0,0.41%,301.14
May,1.0,12:00,92.39%,276.0,0.0,0.00%,296.21
May,1.0,12:30,96.92%,260.0,0.0,0.00%,311.9
May,1.0,13:00,99.18%,245.0,0.0,0.00%,313.98
May,1.0,13:30,92.80%,255.0,5.0,1.96%,280.09
May,1.0,14:00,85.94%,254.0,5.0,1.97%,308.81
May,1.0,14:30,95.39%,304.0,0.0,0.00%,314.63
May,1.0,15:00,95.82%,263.0,0.0,0.00%,340.47
May,1.0,15:30,99.16%,238.0,1.0,0.42%,327.82
May,1.0,16:00,94.31%,251.0,5.0,1.99%,324.85
May,1.0,16:30,94.09%,237.0,0.0,0.00%,353.37
May,1.0,17:00,99.08%,217.0,0.0,0.00%,333.76
May,1.0,17:30,99.46%,186.0,0.0,0.00%,305.89
May,1.0,18:00,97.79%,182.0,1.0,0.55%,289.77
May,1.0,18:30,97.81%,137.0,0.0,0.00%,327.05
May,1.0,19:00,100.00%,90.0,2.0,2.22%,318.41
May,1.0,19:30,95.18%,84.0,1.0,1.19%,313.82
May,1.0,20:00,96.67%,60.0,0.0,0.00%,315.82
May,1.0,20:30,92.73%,56.0,1.0,1.79%,371.24
May,1.0,21:00,94.44%,36.0,0.0,0.00%,293.19
May,1.0,21:30,88.24%,37.0,3.0,8.11%,315.76
May,1.0,22:00,82.61%,23.0,0.0,0.00%,389.83
May,1.0,22:30,68.75%,16.0,0.0,0.00%,278.44
May,1.0,23:00,66.67%,13.0,1.0,7.69%,326.08
May,1.0,23:30,83.33%,13.0,1.0,7.69%,166.33
May,2.0,0:00,100.00%,8.0,0.0,0.00%,431.38
May,2.0,0:30,100.00%,7.0,0.0,0.00%,294.86
May,2.0,1:00,100.00%,3.0,0.0,0.00%,331.67
May,2.0,1:30,100.00%,3.0,0.0,0.00%,167.33
May,2.0,2:00,100.00%,2.0,0.0,0.00%,233.5
May,2.0,2:30,100.00%,2.0,0.0,0.00%,831.5
May,2.0,3:00,100.00%,2.0,0.0,0.00%,464
May,2.0,3:30,100.00%,1.0,0.0,0.00%,413
May,2.0,4:00,0.00%,1.0,0.0,0.00%,201
May,2.0,4:30,100.00%,1.0,0.0,0.00%,99
May,2.0,5:00,100.00%,2.0,0.0,0.00%,350.5
May,2.0,5:30,100.00%,5.0,0.0,0.00%,182.8
May,2.0,6:00,100.00%,5.0,0.0,0.00%,462.6
May,2.0,6:30,0.00%,3.0,1.0,33.33%,186.5
May,2.0,7:00,0.00%,15.0,5.0,33.33%,276.6
May,2.0,7:30,25.00%,17.0,1.0,5.88%,432.25
May,2.0,8:00,92.31%,66.0,1.0,1.52%,239.2
May,2.0,8:30,96.47%,86.0,1.0,1.16%,302.88
May,2.0,9:00,99.25%,134.0,0.0,0.00%,274.69
May,2.0,9:30,97.93%,194.0,1.0,0.52%,309.3
May,2.0,10:00,84.13%,209.0,1.0,0.48%,308.67
May,2.0,10:30,72.69%,240.0,2.0,0.83%,315.42
May,2.0,11:00,98.19%,277.0,0.0,0.00%,314.54
May,2.0,11:30,96.27%,269.0,1.0,0.37%,301.39
May,2.0,12:00,99.61%,256.0,2.0,0.78%,308
May,2.0,12:30,90.26%,270.0,3.0,1.11%,306.93
May,2.0,13:00,97.91%,239.0,0.0,0.00%,319.84
May,2.0,13:30,100.00%,259.0,2.0,0.77%,326.75
May,2.0,14:00,78.71%,270.0,7.0,2.59%,292.65
May,2.0,14:30,82.16%,270.0,1.0,0.37%,376
May,2.0,15:00,85.08%,298.0,3.0,1.01%,327.41
May,2.0,15:30,90.24%,290.0,3.0,1.03%,334.49
May,2.0,16:00,80.92%,264.0,2.0,0.76%,341.04
May,2.0,16:30,98.84%,258.0,0.0,0.00%,350.17
May,2.0,17:00,96.43%,225.0,1.0,0.44%,349.44
May,2.0,17:30,93.27%,208.0,0.0,0.00%,322.04
May,2.0,18:00,96.81%,188.0,0.0,0.00%,305.16
May,2.0,18:30,98.71%,157.0,2.0,1.27%,359.37
May,2.0,19:00,99.09%,110.0,0.0,0.00%,324.51
May,2.0,19:30,100.00%,72.0,1.0,1.39%,295.46
May,2.0,20:00,93.55%,63.0,1.0,1.59%,343.48
May,2.0,20:30,84.62%,42.0,3.0,7.14%,277.26
May,2.0,21:00,87.88%,33.0,0.0,0.00%,325.61
May,2.0,21:30,85.19%,28.0,1.0,3.57%,308.85
May,2.0,22:00,95.24%,21.0,0.0,0.00%,304.43
May,2.0,22:30,40.00%,22.0,2.0,9.09%,332.8
May,2.0,23:00,12.50%,18.0,2.0,11.11%,340.06
May,2.0,23:30,75.00%,8.0,0.0,0.00%,167.38
May,3.0,0:00,66.67%,6.0,0.0,0.00%,586.83
May,3.0,0:30,100.00%,7.0,0.0,0.00%,293.14
May,3.0,1:00,100.00%,5.0,0.0,0.00%,821.2
May,3.0,1:30,100.00%,1.0,0.0,0.00%,248
May,3.0,2:00,100.00%,4.0,0.0,0.00%,178
May,3.0,2:30,100.00%,1.0,0.0,0.00%,265
May,3.0,3:00,100.00%,1.0,0.0,0.00%,455
May,3.0,3:30,100.00%,1.0,0.0,0.00%,208
May,3.0,4:30,,0.0,0.0,,
May,3.0,5:00,100.00%,1.0,0.0,0.00%,664
May,3.0,5:30,,0.0,0.0,,
May,3.0,6:00,100.00%,3.0,0.0,0.00%,155
May,3.0,6:30,66.67%,3.0,0.0,0.00%,315
May,3.0,7:00,66.67%,8.0,2.0,25.00%,223.5
May,3.0,7:30,46.67%,15.0,0.0,0.00%,311.6
May,3.0,8:00,96.30%,27.0,0.0,0.00%,242.85
May,3.0,8:30,85.14%,76.0,2.0,2.63%,295.65
May,3.0,9:00,81.82%,77.0,0.0,0.00%,242.48
May,3.0,9:30,86.00%,101.0,1.0,0.99%,256.92
May,3.0,10:00,87.96%,109.0,1.0,0.92%,256.41
May,3.0,10:30,87.59%,137.0,0.0,0.00%,296.11
May,3.0,11:00,93.44%,184.0,1.0,0.54%,282.03
May,3.0,11:30,86.52%,180.0,2.0,1.11%,244.17
May,3.0,12:00,84.65%,205.0,3.0,1.46%,276.71
May,3.0,12:30,72.22%,205.0,7.0,3.41%,294.38
May,3.0,13:00,84.02%,170.0,1.0,0.59%,311.78
May,3.0,13:30,95.09%,164.0,1.0,0.61%,283.93
May,3.0,14:00,94.97%,161.0,2.0,1.24%,333.61
May,3.0,14:30,79.52%,168.0,2.0,1.19%,312.66
May,3.0,15:00,98.10%,158.0,0.0,0.00%,297.29
May,3.0,15:30,100.00%,165.0,1.0,0.61%,296.16
May,3.0,16:00,98.33%,180.0,0.0,0.00%,307.92
May,3.0,16:30,100.00%,156.0,1.0,0.64%,297.5
May,3.0,17:00,96.40%,139.0,0.0,0.00%,301.47
May,3.0,17:30,89.81%,108.0,0.0,0.00%,280.06
May,3.0,18:00,96.94%,100.0,2.0,2.00%,318.5
May,3.0,18:30,96.63%,91.0,2.0,2.20%,295.79
May,3.0,19:00,93.65%,63.0,0.0,0.00%,325.83
May,3.0,19:30,97.78%,45.0,0.0,0.00%,329.38
May,3.0,20:00,90.00%,40.0,0.0,0.00%,263.7
May,3.0,20:30,88.89%,37.0,1.0,2.70%,257.39
May,3.0,21:00,91.43%,38.0,3.0,7.89%,311
May,3.0,21:30,95.00%,22.0,2.0,9.09%,335.55
May,3.0,22:00,100.00%,13.0,0.0,0.00%,215.38
May,3.0,22:30,40.00%,6.0,1.0,16.67%,160
May,3.0,23:00,100.00%,11.0,1.0,9.09%,208
May,3.0,23:30,90.91%,11.0,0.0,0.00%,262.36
May,4.0,0:00,100.00%,4.0,0.0,0.00%,318.75
May,4.0,0:30,100.00%,3.0,0.0,0.00%,595
May,4.0,1:00,100.00%,1.0,0.0,0.00%,567
May,4.0,1:30,100.00%,3.0,0.0,0.00%,356.33
May,4.0,2:30,100.00%,1.0,0.0,0.00%,157
May,4.0,4:00,100.00%,1.0,0.0,0.00%,22
May,4.0,5:30,100.00%,1.0,0.0,0.00%,8
May,4.0,6:00,100.00%,2.0,0.0,0.00%,284
May,4.0,7:00,100.00%,2.0,0.0,0.00%,210.5
May,4.0,7:30,100.00%,5.0,0.0,0.00%,462.2
May,4.0,8:00,100.00%,9.0,0.0,0.00%,329.11
May,4.0,8:30,100.00%,16.0,0.0,0.00%,236.81
May,4.0,9:00,100.00%,18.0,0.0,0.00%,274.44
May,4.0,9:30,100.00%,19.0,0.0,0.00%,324.74
May,4.0,10:00,100.00%,23.0,0.0,0.00%,217.83
May,4.0,10:30,96.67%,30.0,0.0,0.00%,286.77
May,4.0,11:00,100.00%,30.0,0.0,0.00%,238.53
May,4.0,11:30,85.00%,42.0,2.0,4.76%,252
May,4.0,12:00,91.07%,56.0,0.0,0.00%,259.46
May,4.0,12:30,79.66%,63.0,4.0,6.35%,285.49
May,4.0,13:00,68.97%,88.0,1.0,1.14%,276.54
May,4.0,13:30,79.21%,106.0,5.0,4.72%,285.56
May,4.0,14:00,96.51%,86.0,0.0,0.00%,318.02
May,4.0,14:30,57.95%,97.0,9.0,9.28%,295.75
May,4.0,15:00,62.03%,86.0,7.0,8.14%,285.46
May,4.0,15:30,98.92%,94.0,1.0,1.06%,291.22
May,4.0,16:00,86.90%,88.0,4.0,4.55%,332.88
May,4.0,16:30,,,,,
May,4.0,17:00,,,,,
May,4.0,17:30,,,,,
May,4.0,18:00,,,,,
May,4.0,18:30,,,,,
May,4.0,19:00,,,,,
May,4.0,19:30,,,,,
May,4.0,20:00,,,,,
May,4.0,20:30,,,,,
May,4.0,21:00,84.00%,26.0,1.0,3.85%,244.4
May,4.0,21:30,81.82%,12.0,1.0,8.33%,489.64
May,4.0,22:00,92.31%,14.0,1.0,7.14%,199.23
May,4.0,22:30,37.50%,18.0,2.0,11.11%,236.88
May,4.0,23:00,100.00%,5.0,3.0,60.00%,412
May,4.0,23:30,80.00%,5.0,0.0,0.00%,231.8
May,5.0,0:00,100.00%,4.0,0.0,0.00%,355.75
May,5.0,0:30,100.00%,4.0,0.0,0.00%,303.75
May,5.0,1:00,100.00%,2.0,0.0,0.00%,628.5
May,5.0,2:00,100.00%,1.0,0.0,0.00%,248
May,5.0,3:00,100.00%,1.0,0.0,0.00%,858
May,5.0,3:30,100.00%,3.0,0.0,0.00%,131.33
May,5.0,4:00,100.00%,1.0,0.0,0.00%,345
May,5.0,5:00,100.00%,2.0,0.0,0.00%,272
May,5.0,5:30,100.00%,1.0,0.0,0.00%,234
May,5.0,6:00,80.00%,5.0,0.0,0.00%,168.8
May,5.0,6:30,60.00%,5.0,0.0,0.00%,312.6
May,5.0,7:00,100.00%,5.0,0.0,0.00%,215.8
May,5.0,7:30,66.67%,14.0,2.0,14.29%,304.58
May,5.0,8:00,87.50%,65.0,1.0,1.54%,295.44
May,5.0,8:30,100.00%,100.0,2.0,2.00%,285.86
May,5.0,9:00,97.71%,132.0,1.0,0.76%,273.69
May,5.0,9:30,94.55%,203.0,1.0,0.49%,313.57
May,5.0,10:00,91.18%,239.0,1.0,0.42%,328.63
May,5.0,10:30,94.40%,234.0,2.0,0.85%,288.49
May,5.0,11:00,94.87%,274.0,1.0,0.36%,317.08
May,5.0,11:30,96.86%,287.0,0.0,0.00%,312.93
May,5.0,12:00,94.66%,284.0,3.0,1.06%,329.34
May,5.0,12:30,85.62%,302.0,3.0,0.99%,330.3
May,5.0,13:00,91.42%,269.0,1.0,0.37%,338.65
May,5.0,13:30,96.11%,283.0,0.0,0.00%,308.52
May,5.0,14:00,98.89%,271.0,0.0,0.00%,299.93
May,5.0,14:30,91.70%,289.0,0.0,0.00%,319.35
May,5.0,15:00,94.60%,279.0,1.0,0.36%,310.21
May,5.0,15:30,91.48%,317.0,0.0,0.00%,310.74
May,5.0,16:00,93.33%,285.0,0.0,0.00%,329.91
May,5.0,16:30,98.87%,266.0,0.0,0.00%,319.17
May,5.0,17:00,87.40%,261.0,7.0,2.68%,329.9
May,5.0,17:30,76.65%,230.0,3.0,1.30%,339.33
May,5.0,18:00,93.68%,254.0,1.0,0.39%,311.9
May,5.0,18:30,95.24%,168.0,0.0,0.00%,342.57
May,5.0,19:00,100.00%,107.0,1.0,0.93%,309.87
May,5.0,19:30,96.39%,84.0,1.0,1.19%,369.45
May,5.0,20:00,93.44%,62.0,1.0,1.61%,299.48
May,5.0,20:30,79.55%,47.0,3.0,6.38%,324.43
May,5.0,21:00,85.11%,50.0,3.0,6.00%,381.23
May,5.0,21:30,79.41%,37.0,3.0,8.11%,330.35
May,5.0,22:00,74.07%,27.0,0.0,0.00%,350
May,5.0,22:30,38.89%,24.0,6.0,25.00%,334.33
May,5.0,23:00,23.81%,22.0,1.0,4.55%,328.71
May,5.0,23:30,100.00%,8.0,0.0,0.00%,341.13
May,6.0,0:00,100.00%,6.0,0.0,0.00%,312.5
May,6.0,0:30,100.00%,4.0,0.0,0.00%,187.5
May,6.0,1:00,100.00%,1.0,0.0,0.00%,81
May,6.0,1:30,100.00%,3.0,0.0,0.00%,92
May,6.0,2:00,100.00%,2.0,0.0,0.00%,700.5
May,6.0,2:30,100.00%,1.0,0.0,0.00%,262
May,6.0,3:00,100.00%,1.0,0.0,0.00%,250
May,6.0,4:00,100.00%,3.0,0.0,0.00%,228.67
May,6.0,5:00,100.00%,1.0,0.0,0.00%,134
May,6.0,5:30,100.00%,2.0,0.0,0.00%,521.5
May,6.0,6:00,100.00%,1.0,0.0,0.00%,339
May,6.0,6:30,0.00%,3.0,0.0,0.00%,612.33
May,6.0,7:00,87.50%,8.0,0.0,0.00%,241.63
May,6.0,7:30,100.00%,9.0,0.0,0.00%,269.33
May,6.0,8:00,77.05%,62.0,1.0,1.61%,274.75
May,6.0,8:30,74.75%,101.0,2.0,1.98%,268.08
May,6.0,9:00,96.77%,124.0,0.0,0.00%,314.21
May,6.0,9:30,91.38%,175.0,1.0,0.57%,369.03
May,6.0,10:00,88.79%,224.0,1.0,0.45%,351
May,6.0,10:30,96.97%,198.0,0.0,0.00%,333.58
May,6.0,11:00,98.72%,236.0,1.0,0.42%,339.48
May,6.0,11:30,99.59%,242.0,0.0,0.00%,362.72
May,6.0,12:00,100.00%,238.0,1.0,0.42%,327.47
May,6.0,12:30,98.82%,256.0,1.0,0.39%,302.17
May,6.0,13:00,99.59%,245.0,0.0,0.00%,328.62
May,6.0,13:30,98.07%,259.0,0.0,0.00%,330.62
May,6.0,14:00,98.79%,249.0,1.0,0.40%,313.59
May,6.0,14:30,98.42%,253.0,0.0,0.00%,292.71
May,6.0,15:00,96.15%,235.0,1.0,0.43%,342.83
May,6.0,15:30,97.47%,237.0,0.0,0.00%,312.65
May,6.0,16:00,84.38%,258.0,2.0,0.78%,332.78
May,6.0,16:30,94.54%,238.0,0.0,0.00%,320.45
May,6.0,17:00,100.00%,197.0,0.0,0.00%,335.17
May,6.0,17:30,90.29%,176.0,1.0,0.57%,315.17
May,6.0,18:00,96.97%,165.0,0.0,0.00%,353.05
May,6.0,18:30,98.56%,139.0,0.0,0.00%,319.45
May,6.0,19:00,100.00%,88.0,0.0,0.00%,345.93
May,6.0,19:30,98.59%,71.0,0.0,0.00%,325.72
May,6.0,20:00,100.00%,50.0,1.0,2.00%,311.61
May,6.0,20:30,97.67%,43.0,0.0,0.00%,297.07
May,6.0,21:00,91.43%,35.0,0.0,0.00%,360.03
May,6.0,21:30,100.00%,22.0,0.0,0.00%,282.64
May,6.0,22:00,100.00%,24.0,0.0,0.00%,313.42
May,6.0,22:30,80.00%,10.0,0.0,0.00%,262.1
May,6.0,23:00,100.00%,7.0,0.0,0.00%,327.14
May,6.0,23:30,100.00%,5.0,0.0,0.00%,287.2
May,7.0,0:00,100.00%,5.0,0.0,0.00%,232
May,7.0,0:30,100.00%,1.0,0.0,0.00%,619
May,7.0,1:00,100.00%,4.0,0.0,0.00%,257.5
May,7.0,1:30,100.00%,1.0,0.0,0.00%,275
May,7.0,2:00,100.00%,1.0,0.0,0.00%,116
May,7.0,2:30,100.00%,2.0,0.0,0.00%,292
May,7.0,3:00,100.00%,1.0,0.0,0.00%,148
May,7.0,4:00,100.00%,1.0,0.0,0.00%,183
May,7.0,5:00,100.00%,1.0,0.0,0.00%,61
May,7.0,5:30,100.00%,2.0,0.0,0.00%,277.5
May,7.0,6:00,100.00%,1.0,0.0,0.00%,82
May,7.0,6:30,0.00%,4.0,0.0,0.00%,261.5
May,7.0,7:00,42.86%,7.0,0.0,0.00%,296.57
May,7.0,7:30,61.11%,18.0,0.0,0.00%,235.83
May,7.0,8:00,66.00%,52.0,2.0,3.85%,327.18
May,7.0,8:30,77.03%,74.0,0.0,0.00%,358.15
May,7.0,9:00,96.97%,99.0,0.0,0.00%,328.09
May,7.0,9:30,89.05%,138.0,1.0,0.72%,312.05
May,7.0,10:00,93.92%,148.0,0.0,0.00%,298.84
May,7.0,10:30,79.40%,202.0,3.0,1.49%,333.44
May,7.0,11:00,96.21%,211.0,0.0,0.00%,312.16
May,7.0,11:30,98.35%,242.0,0.0,0.00%,290.71
May,7.0,12:00,99.55%,221.0,0.0,0.00%,294.06
May,7.0,12:30,98.06%,206.0,0.0,0.00%,319.26
May,7.0,13:00,100.00%,234.0,0.0,0.00%,314.47
May,7.0,13:30,98.10%,212.0,1.0,0.47%,342.33
May,7.0,14:00,99.60%,248.0,1.0,0.40%,318.81
May,7.0,14:30,93.36%,243.0,2.0,0.82%,346.53
May,7.0,15:00,77.14%,251.0,6.0,2.39%,328.27
May,7.0,15:30,98.25%,228.0,0.0,0.00%,327.68
May,7.0,16:00,94.03%,205.0,4.0,1.95%,380.5
May,7.0,16:30,93.42%,244.0,1.0,0.41%,344.28
May,7.0,17:00,91.94%,213.0,2.0,0.94%,346.33
May,7.0,17:30,94.30%,158.0,0.0,0.00%,319.52
May,7.0,18:00,96.75%,154.0,0.0,0.00%,329.44
May,7.0,18:30,96.35%,137.0,0.0,0.00%,324.68
May,7.0,19:00,100.00%,89.0,0.0,0.00%,281.27
May,7.0,19:30,98.44%,65.0,1.0,1.54%,306.88
May,7.0,20:00,100.00%,55.0,0.0,0.00%,328.35
May,7.0,20:30,97.73%,44.0,0.0,0.00%,306.25
May,7.0,21:00,95.00%,40.0,0.0,0.00%,341.38
May,7.0,21:30,96.88%,32.0,0.0,0.00%,389
May,7.0,22:00,100.00%,17.0,0.0,0.00%,328.59
May,7.0,22:30,22.22%,10.0,1.0,10.00%,209.22
May,7.0,23:00,75.00%,8.0,0.0,0.00%,392.75
May,7.0,23:30,83.33%,6.0,0.0,0.00%,263.33
May,8.0,0:00,100.00%,1.0,0.0,0.00%,204
May,8.0,0:30,69.23%,20.0,7.0,35.00%,291.46
May,8.0,1:00,66.67%,16.0,7.0,43.75%,182.78
May,8.0,1:30,14.29%,13.0,6.0,46.15%,258.43
May,8.0,2:00,0.00%,10.0,6.0,60.00%,435.5
May,8.0,2:30,33.33%,4.0,1.0,25.00%,179.67
May,8.0,3:00,100.00%,2.0,0.0,0.00%,791.5
May,8.0,3:30,100.00%,1.0,0.0,0.00%,365
May,8.0,4:00,100.00%,1.0,0.0,0.00%,38
May,8.0,5:00,100.00%,2.0,0.0,0.00%,81.5
May,8.0,5:30,100.00%,3.0,0.0,0.00%,167.33
May,8.0,6:00,100.00%,3.0,0.0,0.00%,172.67
May,8.0,6:30,25.00%,6.0,2.0,33.33%,180.25
May,8.0,7:00,22.22%,12.0,3.0,25.00%,287.78
May,8.0,7:30,93.33%,15.0,0.0,0.00%,213.47
May,8.0,8:00,80.77%,53.0,1.0,1.89%,331.5
May,8.0,8:30,67.06%,88.0,3.0,3.41%,305.18
May,8.0,9:00,89.92%,119.0,0.0,0.00%,308.7
May,8.0,9:30,89.03%,155.0,0.0,0.00%,263.5
May,8.0,10:00,95.05%,182.0,0.0,0.00%,276.37
May,8.0,10:30,86.73%,212.0,1.0,0.47%,341.57
May,8.0,11:00,99.50%,199.0,0.0,0.00%,320.01
May,8.0,11:30,100.00%,234.0,0.0,0.00%,313.99
May,8.0,12:00,99.08%,218.0,0.0,0.00%,318.88
May,8.0,12:30,99.13%,231.0,0.0,0.00%,290.29
May,8.0,13:00,100.00%,223.0,0.0,0.00%,316.97
May,8.0,13:30,100.00%,209.0,0.0,0.00%,308.66
May,8.0,14:00,100.00%,236.0,0.0,0.00%,303.24
May,8.0,14:30,98.72%,234.0,0.0,0.00%,332.37
May,8.0,15:00,98.41%,253.0,1.0,0.40%,320.98
May,8.0,15:30,74.03%,261.0,3.0,1.15%,323.43
May,8.0,16:00,89.41%,237.0,1.0,0.42%,309.39
May,8.0,16:30,98.77%,243.0,0.0,0.00%,319.14
May,8.0,17:00,98.92%,185.0,0.0,0.00%,307.26
May,8.0,17:30,94.57%,184.0,0.0,0.00%,339.86
May,8.0,18:00,82.05%,157.0,1.0,0.64%,317.77
May,8.0,18:30,100.00%,150.0,0.0,0.00%,305.71
May,8.0,19:00,98.08%,104.0,0.0,0.00%,366.92
May,8.0,19:30,98.88%,89.0,0.0,0.00%,302.89
May,8.0,20:00,100.00%,54.0,0.0,0.00%,347.67
May,8.0,20:30,91.67%,49.0,1.0,2.04%,356.79
May,8.0,21:00,92.31%,39.0,0.0,0.00%,287.41
May,8.0,21:30,97.22%,36.0,0.0,0.00%,299.39
May,8.0,22:00,100.00%,19.0,0.0,0.00%,373.68
May,8.0,22:30,55.56%,10.0,1.0,10.00%,355.67
May,8.0,23:00,36.36%,14.0,3.0,21.43%,271.27
May,8.0,23:30,50.00%,14.0,2.0,14.29%,426.5
May,9.0,0:00,90.91%,11.0,0.0,0.00%,447.82
May,9.0,0:30,100.00%,5.0,0.0,0.00%,425
May,9.0,1:00,75.00%,4.0,0.0,0.00%,237
May,9.0,1:30,100.00%,2.0,0.0,0.00%,139
May,9.0,2:00,100.00%,2.0,0.0,0.00%,439.5
May,9.0,2:30,100.00%,3.0,0.0,0.00%,232.67
May,9.0,3:30,100.00%,1.0,0.0,0.00%,117
May,9.0,4:00,100.00%,2.0,0.0,0.00%,249
May,9.0,4:30,100.00%,1.0,0.0,0.00%,20
May,9.0,5:30,100.00%,1.0,0.0,0.00%,167
May,9.0,6:00,100.00%,1.0,0.0,0.00%,191
May,9.0,6:30,0.00%,3.0,2.0,66.67%,232
May,9.0,7:00,20.00%,8.0,3.0,37.50%,286.2
May,9.0,7:30,21.43%,20.0,6.0,30.00%,301.71
May,9.0,8:00,92.00%,50.0,0.0,0.00%,275.36
May,9.0,8:30,100.00%,92.0,0.0,0.00%,262.1
May,9.0,9:00,98.17%,109.0,0.0,0.00%,302.4
May,9.0,9:30,97.83%,138.0,0.0,0.00%,308.28
May,9.0,10:00,99.35%,155.0,0.0,0.00%,303.63
May,9.0,10:30,98.96%,193.0,0.0,0.00%,307.71
May,9.0,11:00,98.59%,213.0,0.0,0.00%,339.16
May,9.0,11:30,100.00%,206.0,0.0,0.00%,334
May,9.0,12:00,92.70%,234.0,1.0,0.43%,311.02
May,9.0,12:30,97.83%,230.0,0.0,0.00%,327.25
May,9.0,13:00,99.10%,222.0,0.0,0.00%,331.98
May,9.0,13:30,99.60%,249.0,0.0,0.00%,349.48
May,9.0,14:00,100.00%,238.0,0.0,0.00%,303.55
May,9.0,14:30,99.56%,228.0,0.0,0.00%,349.65
May,9.0,15:00,98.29%,234.0,0.0,0.00%,360.83
May,9.0,15:30,86.02%,238.0,2.0,0.84%,333.76
May,9.0,16:00,98.05%,257.0,1.0,0.39%,355.17
May,9.0,16:30,100.00%,215.0,0.0,0.00%,326.93
May,9.0,17:00,86.52%,180.0,2.0,1.11%,309.94
May,9.0,17:30,99.31%,146.0,1.0,0.68%,316.88
May,9.0,18:00,99.23%,130.0,0.0,0.00%,293.85
May,9.0,18:30,99.01%,102.0,1.0,0.98%,388.74
May,9.0,19:00,84.15%,82.0,0.0,0.00%,373.48
May,9.0,19:30,96.77%,62.0,0.0,0.00%,350.19
May,9.0,20:00,100.00%,35.0,0.0,0.00%,277.06
May,9.0,20:30,95.24%,43.0,1.0,2.33%,319.71
May,9.0,21:00,88.46%,27.0,1.0,3.70%,365.77
May,9.0,21:30,88.89%,19.0,1.0,5.26%,346
May,9.0,22:00,100.00%,16.0,0.0,0.00%,442.25
May,9.0,22:30,83.33%,6.0,0.0,0.00%,351
May,9.0,23:00,88.89%,9.0,0.0,0.00%,465.33
May,9.0,23:30,100.00%,5.0,1.0,20.00%,188
May,10.0,0:00,100.00%,8.0,0.0,0.00%,204.5
May,10.0,0:30,100.00%,2.0,0.0,0.00%,611.5
May,10.0,1:00,100.00%,2.0,0.0,0.00%,266.5
May,10.0,1:30,100.00%,3.0,0.0,0.00%,147
May,10.0,2:00,,0.0,0.0,,
May,10.0,2:30,100.00%,4.0,0.0,0.00%,228.25
May,10.0,3:00,100.00%,3.0,0.0,0.00%,313.33
May,10.0,3:30,100.00%,2.0,0.0,0.00%,188.5
May,10.0,4:30,100.00%,1.0,0.0,0.00%,72
May,10.0,5:00,100.00%,1.0,0.0,0.00%,185
May,10.0,5:30,100.00%,2.0,0.0,0.00%,253
May,10.0,6:00,,0.0,0.0,,
May,10.0,6:30,75.00%,7.0,3.0,42.86%,452
May,10.0,7:00,7.69%,13.0,0.0,0.00%,191.54
May,10.0,7:30,12.50%,16.0,0.0,0.00%,255.75
May,10.0,8:00,88.89%,36.0,0.0,0.00%,224.69
May,10.0,8:30,100.00%,64.0,0.0,0.00%,216.59
May,10.0,9:00,100.00%,76.0,0.0,0.00%,273.47
May,10.0,9:30,98.82%,85.0,0.0,0.00%,231.74
May,10.0,10:00,96.67%,120.0,0.0,0.00%,291.81
May,10.0,10:30,97.69%,130.0,0.0,0.00%,288.39
May,10.0,11:00,89.21%,140.0,1.0,0.71%,312.65
May,10.0,11:30,99.30%,144.0,2.0,1.39%,325.46
May,10.0,12:00,85.91%,150.0,1.0,0.67%,309.68
May,10.0,12:30,87.26%,,,,
May,10.0,13:00,99.24%,,,,
May,10.0,13:30,99.30%,,,,
May,10.0,14:00,100.00%,,,,
May,10.0,14:30,99.34%,,,,
May,10.0,15:00,100.00%,,,,
May,10.0,15:30,96.62%,,,,
May,10.0,16:00,97.20%,145.0,2.0,1.38%,288.43
May,10.0,16:30,93.22%,118.0,0.0,0.00%,313.69
May,10.0,17:00,100.00%,102.0,0.0,0.00%,262.63
May,10.0,17:30,100.00%,71.0,0.0,0.00%,287.44
May,10.0,18:00,98.65%,74.0,0.0,0.00%,314.16
May,10.0,18:30,100.00%,74.0,0.0,0.00%,366.14
May,10.0,19:00,94.34%,53.0,0.0,0.00%,371.72
May,10.0,19:30,100.00%,49.0,0.0,0.00%,261.82
May,10.0,20:00,87.50%,42.0,2.0,4.76%,300.95
May,10.0,20:30,78.26%,23.0,0.0,0.00%,236.87
May,10.0,21:00,96.30%,28.0,1.0,3.57%,345.78
May,10.0,21:30,88.24%,18.0,1.0,5.56%,318.71
May,10.0,22:00,100.00%,12.0,0.0,0.00%,416.92
May,10.0,22:30,60.00%,11.0,1.0,9.09%,272.9
May,10.0,23:00,83.33%,6.0,0.0,0.00%,169.83
May,10.0,23:30,100.00%,7.0,0.0,0.00%,435.86
May,11.0,0:00,100.00%,2.0,0.0,0.00%,197.5
May,11.0,0:30,100.00%,1.0,0.0,0.00%,55
May,11.0,1:00,100.00%,3.0,0.0,0.00%,421.67
May,11.0,3:00,100.00%,2.0,0.0,0.00%,169.5
May,11.0,4:30,100.00%,1.0,0.0,0.00%,241
May,11.0,6:30,,0.0,0.0,,
May,11.0,7:00,100.00%,3.0,0.0,0.00%,394
May,11.0,7:30,100.00%,3.0,0.0,0.00%,267.33
May,11.0,8:00,100.00%,6.0,0.0,0.00%,309.67
