Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
May,5,16:30,90.54%,583,12,2.06%,337.24
May,5,17:00,98.42%,571,1,0.18%,341.8
May,5,17:30,97.96%,490,1,0.20%,344.65
May,5,18:00,97.25%,439,3,0.68%,327.47
May,5,18:30,98.57%,421,2,0.48%,354.37
May,5,19:00,90.72%,392,4,1.02%,328.22
May,5,19:30,80.23%,357,8,2.24%,365.37
May,5,20:00,90.75%,284,3,1.06%,315.6
May,5,20:30,99.52%,211,2,0.95%,332.73
May,5,21:00,91.09%,203,1,0.49%,351.2
May,5,21:30,92.82%,182,1,0.55%,343.87
May,5,22:00,97.74%,135,2,1.48%,309.06
May,5,22:30,93.65%,126,0,0.00%,312.51
May,5,23:00,100.00%,98,0,0.00%,388.45
May,5,23:30,100.00%,67,0,0.00%,334.52
May,6,0:00,100.00%,54,0,0.00%,340.57
May,6,0:30,100.00%,39,0,0.00%,332
May,6,1:00,100.00%,25,0,0.00%,423.84
May,6,1:30,100.00%,22,0,0.00%,289.05
May,6,2:00,100.00%,11,1,9.09%,528.7
May,6,2:30,91.67%,12,0,0.00%,138.83
May,6,3:00,,0,0,,
May,6,3:30,,0,0,,
May,6,4:00,100.00%,1,0,0.00%,164
May,6,4:30,,0,0,,
May,6,5:00,100.00%,1,0,0.00%,286
May,6,5:30,,0,0,,
May,6,6:00,100.00%,6,0,0.00%,287.83
May,6,6:30,100.00%,18,3,16.67%,228.4
May,6,7:00,100.00%,22,0,0.00%,356.05
May,6,7:30,100.00%,59,0,0.00%,292.93
May,6,8:00,100.00%,130,0,0.00%,301.08
May,6,8:30,99.39%,164,0,0.00%,320.18
May,6,9:00,100.00%,250,0,0.00%,302.11
May,6,9:30,97.59%,332,0,0.00%,283.46
May,6,10:00,99.48%,385,0,0.00%,293.21
May,6,10:30,85.13%,421,4,0.95%,311.42
May,6,11:00,88.87%,470,3,0.64%,326.24
May,6,11:30,91.14%,509,1,0.20%,324.46
May,6,12:00,99.40%,509,5,0.98%,307.5
May,6,12:30,98.81%,507,2,0.39%,321.27
May,6,13:00,100.00%,499,0,0.00%,300.22
May,6,13:30,98.13%,538,2,0.37%,325.75
May,6,14:00,100.00%,518,2,0.39%,322.97
May,6,14:30,99.80%,500,2,0.40%,306.45
May,6,15:00,98.83%,516,1,0.19%,326.96
May,6,15:30,96.76%,557,2,0.36%,324.67
May,6,16:00,99.47%,563,2,0.36%,320.01
May,6,16:30,96.58%,558,2,0.36%,331.21
May,6,17:00,98.98%,490,2,0.41%,304.37
May,6,17:30,98.99%,497,1,0.20%,301.65
May,6,18:00,89.58%,456,5,1.10%,337
May,6,18:30,93.47%,357,5,1.40%,389.11
May,6,19:00,98.78%,329,0,0.00%,332.07
May,6,19:30,87.38%,328,3,0.91%,338.52
May,6,20:00,95.20%,274,3,1.09%,332.82
May,6,20:30,99.56%,228,0,0.00%,317.16
May,6,21:00,99.46%,186,0,0.00%,287.19
May,6,21:30,100.00%,155,0,0.00%,352.06
May,6,22:00,100.00%,136,0,0.00%,362.95
May,6,22:30,100.00%,109,2,1.83%,331.89
May,6,23:00,100.00%,75,0,0.00%,362.76
May,6,23:30,100.00%,73,0,0.00%,287.08
May,7,0:00,100.00%,41,0,0.00%,292.29
May,7,0:30,100.00%,32,0,0.00%,450.69
May,7,1:00,100.00%,18,1,5.56%,321.41
May,7,1:30,100.00%,16,0,0.00%,282.75
May,7,2:00,100.00%,10,0,0.00%,334.1
May,7,2:30,100.00%,7,0,0.00%,325.29
May,7,3:00,100.00%,1,0,0.00%,201
May,7,3:30,,0,0,,
May,7,4:00,,0,0,,
May,7,4:30,,0,0,,
May,7,5:00,,0,0,,
May,7,5:30,100.00%,1,0,0.00%,626
May,7,6:00,100.00%,12,0,0.00%,357.5
May,7,6:30,96.15%,29,3,10.34%,280.69
May,7,7:00,100.00%,58,0,0.00%,274.72
May,7,7:30,100.00%,68,0,0.00%,236.46
May,7,8:00,99.07%,108,0,0.00%,265.15
May,7,8:30,93.16%,190,0,0.00%,285.56
May,7,9:00,96.39%,277,0,0.00%,277.87
May,7,9:30,98.67%,301,0,0.00%,304.45
May,7,10:00,100.00%,340,0,0.00%,309.36
May,7,10:30,96.15%,417,1,0.24%,292.9
May,7,11:00,98.87%,441,0,0.00%,321.25
May,7,11:30,99.56%,451,1,0.22%,306.69
May,7,12:00,99.18%,493,3,0.61%,313.04
May,7,12:30,,,,,
May,7,13:00,,,,,
May,7,13:30,,,,,
May,7,14:00,,,,,
May,7,14:30,,,,,
May,7,15:00,99.80%,493,0,0.00%,325.43
May,7,15:30,100.00%,511,1,0.20%,329.78
May,7,16:00,100.00%,483,2,0.41%,333.81
May,7,16:30,100.00%,513,0,0.00%,311.55
May,7,17:00,100.00%,494,0,0.00%,319.3
May,7,17:30,99.77%,427,0,0.00%,322
May,7,18:00,100.00%,369,2,0.54%,303.13
May,7,18:30,99.73%,370,2,0.54%,357.66
May,7,19:00,99.68%,310,2,0.65%,318.81
May,7,19:30,98.45%,258,0,0.00%,307.74
May,7,20:00,98.34%,241,0,0.00%,318.38
May,7,20:30,95.40%,241,2,0.83%,309.97
May,7,21:00,98.91%,185,2,1.08%,309.81
May,7,21:30,100.00%,146,0,0.00%,320.04
May,7,22:00,100.00%,121,1,0.83%,348.48
May,7,22:30,100.00%,89,3,3.37%,320.97
May,7,23:00,100.00%,64,0,0.00%,347.38
May,7,23:30,100.00%,69,0,0.00%,281.58
May,8,0:00,100.00%,29,0,0.00%,327.21
May,8,0:30,100.00%,86,1,1.16%,193.79
May,8,1:00,100.00%,71,2,2.82%,190.45
May,8,1:30,98.44%,69,5,7.25%,205.64
May,8,2:00,53.66%,60,19,31.67%,290.05
May,8,2:30,96.43%,28,0,0.00%,147.39
May,8,3:00,100.00%,3,0,0.00%,485.67
May,8,3:30,100.00%,1,0,0.00%,510
May,8,4:00,,0,0,,
May,8,4:30,,0,0,,
May,8,5:00,,0,0,,
May,8,5:30,,0,0,,
May,8,6:00,100.00%,13,0,0.00%,161.46
May,8,6:30,95.00%,20,0,0.00%,263.55
May,8,7:00,97.37%,39,1,2.56%,277.5
May,8,7:30,98.25%,59,2,3.39%,271.23
May,8,8:00,97.73%,132,0,0.00%,251.62
May,8,8:30,81.77%,196,4,2.04%,327.27
May,8,9:00,98.83%,257,1,0.39%,322.86
May,8,9:30,98.99%,299,1,0.33%,300.4
May,8,10:00,100.00%,381,1,0.26%,300.87
May,8,10:30,82.80%,378,6,1.59%,329.26
May,8,11:00,93.36%,426,4,0.94%,294.18
May,8,11:30,96.79%,439,3,0.68%,315.09
May,8,12:00,100.00%,437,0,0.00%,298.22
May,8,12:30,99.28%,418,1,0.24%,295.46
May,8,13:00,93.25%,401,1,0.25%,322.93
May,8,13:30,100.00%,402,2,0.50%,312.4
May,8,14:00,98.26%,463,2,0.43%,316.74
May,8,14:30,100.00%,427,0,0.00%,314.2
May,8,15:00,99.36%,468,1,0.21%,336.66
May,8,15:30,100.00%,403,2,0.50%,324.78
May,8,16:00,100.00%,492,1,0.20%,331.9
May,8,16:30,99.78%,457,0,0.00%,305.62
May,8,17:00,99.57%,469,2,0.43%,319.73
May,8,17:30,99.75%,395,1,0.25%,308.1
May,8,18:00,98.70%,389,4,1.03%,306.44
May,8,18:30,100.00%,335,1,0.30%,309.07
May,8,19:00,100.00%,269,0,0.00%,328.01
May,8,19:30,91.21%,242,3,1.24%,308
May,8,20:00,82.86%,247,2,0.81%,311.76
May,8,20:30,97.62%,211,1,0.47%,287.18
May,8,21:00,87.10%,158,3,1.90%,317.95
May,8,21:30,96.64%,149,0,0.00%,298.02
May,8,22:00,82.03%,128,0,0.00%,377.98
May,8,22:30,100.00%,95,0,0.00%,286.41
May,8,23:00,100.00%,75,0,0.00%,279.24
May,8,23:30,100.00%,67,0,0.00%,422.58
May,9,0:00,100.00%,46,0,0.00%,322.22
May,9,0:30,100.00%,31,0,0.00%,279.77
May,9,1:00,100.00%,25,0,0.00%,348.16
May,9,1:30,100.00%,13,0,0.00%,472.31
May,9,2:00,78.57%,17,3,17.65%,331.14
May,9,2:30,77.78%,9,0,0.00%,442.22
May,9,3:00,100.00%,2,0,0.00%,714.5
May,9,3:30,100.00%,2,0,0.00%,390.5
May,9,4:00,100.00%,1,0,0.00%,441
May,9,4:30,100.00%,4,0,0.00%,246
May,9,5:00,,0,0,,
May,9,5:30,100.00%,2,0,0.00%,338
May,9,6:00,90.91%,11,0,0.00%,241.18
May,9,6:30,80.95%,22,1,4.55%,217.52
May,9,7:00,91.18%,35,1,2.86%,267.65
May,9,7:30,89.23%,67,2,2.99%,245.55
May,9,8:00,98.46%,131,1,0.76%,247.32
May,9,8:30,92.07%,168,4,2.38%,328.36
May,9,9:00,90.48%,253,1,0.40%,319.62
May,9,9:30,99.10%,333,1,0.30%,295.56
May,9,10:00,99.66%,297,1,0.34%,338.26
May,9,10:30,98.99%,397,2,0.50%,301.31
May,9,11:00,86.11%,400,4,1.00%,295.82
May,9,11:30,76.92%,444,15,3.38%,329.64
May,9,12:00,64.50%,445,14,3.15%,330.16
May,9,12:30,83.11%,441,3,0.68%,324.77
May,9,13:00,87.63%,474,5,1.05%,331.03
May,9,13:30,92.68%,493,1,0.20%,338.7
May,9,14:00,98.88%,538,1,0.19%,313.24
May,9,14:30,99.39%,488,0,0.00%,313.71
May,9,15:00,98.80%,501,0,0.00%,332.74
May,9,15:30,100.00%,458,0,0.00%,310.99
May,9,16:00,96.15%,470,3,0.64%,333.57
May,9,16:30,99.34%,458,1,0.22%,333.91
May,9,17:00,83.94%,472,5,1.06%,333.23
May,9,17:30,99.74%,390,1,0.26%,316.17
May,9,18:00,100.00%,356,0,0.00%,309.99
May,9,18:30,99.69%,326,1,0.31%,306.44
May,9,19:00,100.00%,291,0,0.00%,319.67
May,9,19:30,83.40%,272,7,2.57%,308.2
May,9,20:00,93.30%,227,3,1.32%,319.14
May,9,20:30,97.41%,194,1,0.52%,295.65
May,9,21:00,76.02%,174,3,1.72%,297.53
May,9,21:30,99.23%,131,1,0.76%,348.73
May,9,22:00,80.18%,114,3,2.63%,332.97
May,9,22:30,96.77%,93,0,0.00%,269.41
May,9,23:00,100.00%,65,0,0.00%,290.82
May,9,23:30,100.00%,52,0,0.00%,323.38
May,10,0:00,100.00%,41,0,0.00%,289.27
May,10,0:30,100.00%,20,0,0.00%,295.2
May,10,1:00,100.00%,20,0,0.00%,358.4
May,10,1:30,100.00%,17,0,0.00%,460.06
May,10,2:00,100.00%,11,0,0.00%,348.18
May,10,2:30,100.00%,10,0,0.00%,420.2
May,10,3:00,100.00%,3,0,0.00%,207
May,10,3:30,100.00%,1,0,0.00%,210
May,10,4:00,100.00%,1,0,0.00%,414
May,10,5:00,100.00%,2,0,0.00%,253.5
May,10,5:30,,0,0,,
May,10,6:00,100.00%,4,0,0.00%,219
May,10,6:30,89.47%,19,0,0.00%,256.95
May,10,7:00,100.00%,29,0,0.00%,212.1
May,10,7:30,100.00%,34,1,2.94%,334.79
May,10,8:00,100.00%,67,0,0.00%,296.79
May,10,8:30,100.00%,99,1,1.01%,282.19
May,10,9:00,100.00%,149,2,1.34%,298.33
May,10,9:30,92.96%,199,0,0.00%,272.34
May,10,10:00,98.64%,225,4,1.78%,280.75
May,10,10:30,98.38%,247,0,0.00%,285.65
May,10,11:00,99.64%,281,0,0.00%,298.6
May,10,11:30,98.37%,306,0,0.00%,316.09
May,10,12:00,99.69%,321,0,0.00%,293.07
May,10,12:30,98.46%,330,6,1.82%,291.73
May,10,13:00,99.62%,266,1,0.38%,297.77
May,10,13:30,99.63%,272,0,0.00%,330.83
May,10,14:00,99.62%,261,0,0.00%,294.87
May,10,14:30,99.65%,283,1,0.35%,346.86
May,10,15:00,100.00%,286,1,0.35%,295.89
May,10,15:30,100.00%,271,1,0.37%,284.78
May,10,16:00,100.00%,258,3,1.16%,309.14
May,10,16:30,99.24%,263,0,0.00%,293.07
May,10,17:00,99.57%,237,2,0.84%,328.09
May,10,17:30,100.00%,199,0,0.00%,277.94
May,10,18:00,100.00%,222,1,0.45%,306.82
May,10,18:30,100.00%,163,0,0.00%,292.27
May,10,19:00,100.00%,141,0,0.00%,307.09
May,10,19:30,100.00%,143,1,0.70%,299.29
May,10,20:00,94.03%,134,0,0.00%,283.48
May,10,20:30,100.00%,111,0,0.00%,268.51
May,10,21:00,80.00%,93,3,3.23%,346.6
May,10,21:30,96.34%,82,0,0.00%,303.79
May,10,22:00,96.05%,77,1,1.30%,314.54
May,10,22:30,100.00%,69,0,0.00%,251.42
May,10,23:00,100.00%,58,0,0.00%,269.48
May,10,23:30,100.00%,40,2,5.00%,244.05
May,11,0:00,100.00%,28,0,0.00%,335.5
May,11,0:30,100.00%,22,0,0.00%,217.73
May,11,1:00,100.00%,19,1,5.26%,286.56
May,11,1:30,100.00%,10,0,0.00%,518.4
May,11,2:00,100.00%,7,0,0.00%,359.71
May,11,2:30,100.00%,10,0,0.00%,230.7
May,11,3:00,100.00%,1,0,0.00%,201
May,11,3:30,,0,0,,
May,11,4:00,,0,0,,
May,11,4:30,100.00%,1,0,0.00%,113
May,11,5:30,,0,0,,
May,11,6:00,100.00%,6,0,0.00%,117.17
May,11,6:30,100.00%,9,0,0.00%,194.44
May,11,7:00,100.00%,16,0,0.00%,225.06
May,11,7:30,96.00%,25,0,0.00%,190.6
May,11,8:00,100.00%,29,0,0.00%,336.59
May,11,8:30,100.00%,44,0,0.00%,301.32
May,11,9:00,100.00%,64,0,0.00%,312.09
May,11,9:30,100.00%,76,0,0.00%,285.26
May,11,10:00,100.00%,95,2,2.11%,288.38
May,11,10:30,98.92%,93,0,0.00%,303.59
May,11,11:00,100.00%,96,0,0.00%,296.52
May,11,11:30,99.07%,108,0,0.00%,285.32
May,11,12:00,100.00%,126,0,0.00%,291.71
May,11,12:30,100.00%,136,0,0.00%,292.07
May,11,13:00,100.00%,119,0,0.00%,305.21
May,11,13:30,100.00%,144,2,1.39%,286.03
May,11,14:00,99.27%,137,0,0.00%,312.29
May,11,14:30,100.00%,144,1,0.69%,267.48
May,11,15:00,100.00%,116,1,0.86%,271.31
May,11,15:30,100.00%,167,0,0.00%,279.75
May,11,16:00,100.00%,132,0,0.00%,268.8
May,11,16:30,100.00%,153,1,0.65%,295.72
May,11,17:00,100.00%,122,0,0.00%,272.43
May,11,17:30,100.00%,119,0,0.00%,267.13
May,11,18:00,99.07%,107,0,0.00%,268.86
May,11,18:30,100.00%,104,1,0.96%,282.07
May,11,19:00,99.14%,116,0,0.00%,289.66
May,11,19:30,90.24%,126,3,2.38%,327.66
May,11,20:00,88.78%,98,0,0.00%,282.46
May,11,20:30,100.00%,86,0,0.00%,300.12
May,11,21:00,100.00%,62,0,0.00%,265.85
May,11,21:30,100.00%,67,0,0.00%,234.21
May,11,22:00,100.00%,65,0,0.00%,264.29
May,11,22:30,100.00%,55,1,1.82%,247.61
May,11,23:00,100.00%,40,0,0.00%,274.85
May,11,23:30,100.00%,35,0,0.00%,255.09
May,12,0:00,100.00%,29,0,0.00%,235.83
May,12,0:30,100.00%,17,0,0.00%,338.59
May,12,1:00,100.00%,8,0,0.00%,256.25
May,12,1:30,100.00%,7,0,0.00%,233
May,12,2:00,100.00%,6,0,0.00%,244
May,12,2:30,100.00%,9,0,0.00%,377.22
May,12,3:00,100.00%,2,0,0.00%,333
May,12,3:30,60.00%,6,1,16.67%,298.8
May,12,4:30,100.00%,2,0,0.00%,117
May,12,5:00,100.00%,3,1,33.33%,406.5
May,12,5:30,75.00%,4,0,0.00%,239.25
May,12,6:00,88.89%,9,0,0.00%,213.33
May,12,6:30,92.86%,15,1,6.67%,222.29
May,12,7:00,100.00%,38,0,0.00%,280.58
May,12,7:30,100.00%,42,0,0.00%,346.64
May,12,8:00,99.12%,114,0,0.00%,286.22
May,12,8:30,97.33%,152,2,1.32%,287.6
May,12,9:00,100.00%,248,0,0.00%,294.16
May,12,9:30,65.34%,288,11,3.82%,313.4
May,12,10:00,35.28%,376,33,8.78%,310.8
May,12,10:30,44.59%,504,42,8.33%,318.16
May,12,11:00,74.83%,458,5,1.09%,330.22
May,12,11:30,76.64%,441,13,2.95%,342.6
May,12,12:00,42.64%,549,26,4.74%,339.37
May,12,12:30,47.33%,528,23,4.36%,327.15
May,12,13:00,64.24%,504,9,1.79%,329.41
May,12,13:30,81.00%,506,6,1.19%,342.94
May,12,14:00,97.73%,531,2,0.38%,306.9
May,12,14:30,55.86%,535,23,4.30%,332.57
May,12,15:00,91.74%,557,0,0.00%,323.57
May,12,15:30,99.62%,532,0,0.00%,315.78
May,12,16:00,99.16%,594,1,0.17%,326.28
May,12,16:30,98.48%,527,0,0.00%,330.92
May,12,17:00,90.69%,508,3,0.59%,348.59
May,12,17:30,76.09%,469,9,1.92%,339.3
May,12,18:00,96.56%,467,2,0.43%,353.15
May,12,18:30,97.11%,381,1,0.26%,355.46
May,12,19:00,100.00%,324,0,0.00%,314.58
May,12,19:30,70.57%,344,11,3.20%,332.03
May,12,20:00,86.12%,286,5,1.75%,326.97
May,12,20:30,99.57%,230,0,0.00%,325.73
May,12,21:00,99.02%,206,2,0.97%,302.62
May,12,21:30,98.11%,159,0,0.00%,347.07
May,12,22:00,100.00%,138,2,1.45%,307.9
May,12,22:30,100.00%,106,0,0.00%,305.87
May,12,23:00,100.00%,76,1,1.32%,345.33
May,12,23:30,100.00%,73,0,0.00%,305.34
May,13,0:00,100.00%,50,0,0.00%,350.78
May,13,0:30,100.00%,36,0,0.00%,375.69
May,13,1:00,100.00%,15,0,0.00%,388
May,13,1:30,100.00%,17,0,0.00%,325.29
May,13,2:00,100.00%,9,0,0.00%,274.44
May,13,2:30,100.00%,7,0,0.00%,241.71
May,13,3:00,100.00%,1,0,0.00%,504
May,13,3:30,,0,0,,
May,13,4:00,,0,0,,
May,13,4:30,,0,0,,
May,13,5:00,,0,0,,
May,13,5:30,,0,0,,
May,13,6:00,100.00%,12,0,0.00%,213.08
May,13,6:30,92.31%,13,0,0.00%,278.15
May,13,7:00,97.83%,46,0,0.00%,270.46
May,13,7:30,100.00%,66,1,1.52%,284.02
May,13,8:00,100.00%,109,1,0.92%,287.54
May,13,8:30,100.00%,171,0,0.00%,321.87
May,13,9:00,100.00%,234,0,0.00%,283.14
May,13,9:30,99.35%,306,0,0.00%,299.37
May,13,10:00,97.87%,377,2,0.53%,294.38
May,13,10:30,78.54%,402,6,1.49%,302.85
May,13,11:00,93.81%,420,0,0.00%,318.53
May,13,11:30,84.82%,457,9,1.97%,327.63
May,13,12:00,98.31%,415,1,0.24%,304.43
May,13,12:30,91.13%,470,8,1.70%,306.5
May,13,13:00,86.32%,451,5,1.11%,329.34
May,13,13:30,,,,1.17%,326.32
May,13,14:00,,,,0.00%,340.14
May,13,14:30,,,,0.00%,343.37
May,13,15:00,,,,1.23%,334.88
May,13,15:30,,,,0.88%,331.92
May,13,16:00,,,,0.40%,318.78
May,13,16:30,,,,0.46%,320.35
May,13,17:00,,,,0.00%,315.68
May,13,17:30,,,,0.00%,348.14
May,13,18:00,,,,0.30%,358.67
May,13,18:30,,,,0.28%,331.38
May,13,19:00,,,,3.75%,330.61
May,13,19:30,,,,1.02%,313.51
May,13,20:00,,,,2.75%,305.42
May,13,20:30,,,,0.92%,315.03
May,13,21:00,,,,2.25%,340.91
May,13,21:30,,,,0.00%,367.7
May,13,22:00,100.00%,109,0,0.00%,350.16
May,13,22:30,100.00%,89,1,1.12%,321.8
May,13,23:00,100.00%,73,0,0.00%,281.1
May,13,23:30,100.00%,60,1,1.67%,275.61
May,14,0:00,100.00%,58,2,3.45%,307.57
May,14,0:30,100.00%,35,0,0.00%,356.49
May,14,1:00,100.00%,18,0,0.00%,317.61
May,14,1:30,93.75%,16,0,0.00%,281.88
May,14,2:00,100.00%,12,0,0.00%,685.5
May,14,2:30,100.00%,11,0,0.00%,338.73
May,14,3:00,100.00%,4,0,0.00%,282.5
May,14,3:30,75.00%,5,1,20.00%,287.5
May,14,4:00,100.00%,1,0,0.00%,22
May,14,4:30,100.00%,4,3,75.00%,517
May,14,5:00,66.67%,5,2,40.00%,567.67
May,14,5:30,100.00%,6,0,0.00%,340.5
May,14,6:00,100.00%,16,0,0.00%,255.94
May,14,6:30,81.82%,23,1,4.35%,314.77
May,14,7:00,97.73%,44,0,0.00%,230.73
May,14,7:30,97.40%,77,0,0.00%,273.64
May,14,8:00,99.15%,118,0,0.00%,311.26
May,14,8:30,98.21%,168,0,0.00%,311.33
May,14,9:00,100.00%,280,0,0.00%,296.39
May,14,9:30,91.78%,306,2,0.65%,296.03
May,14,10:00,75.65%,355,10,2.82%,294.71
May,14,10:30,33.53%,392,49,12.50%,312.23
May,14,11:00,85.30%,485,2,0.41%,321.93
May,14,11:30,100.00%,463,1,0.22%,332.99
May,14,12:00,99.78%,452,3,0.66%,325.76
May,14,12:30,98.56%,485,0,0.00%,306.25
May,14,13:00,94.94%,440,5,1.14%,317.83
May,14,13:30,56.30%,489,29,5.93%,326.81
May,14,14:00,87.45%,522,4,0.77%,326.42
May,14,14:30,65.93%,564,21,3.72%,329.38
May,14,15:00,98.79%,498,2,0.40%,349.96
May,14,15:30,97.79%,498,0,0.00%,326.13
May,14,16:00,99.60%,501,0,0.00%,320.84
May,14,16:30,100.00%,442,0,0.00%,319.54
May,14,17:00,97.95%,439,0,0.00%,334.69
May,14,17:30,99.19%,370,1,0.27%,349.03
May,14,18:00,99.18%,371,3,0.81%,343.23
May,14,18:30,100.00%,335,0,0.00%,332.18
May,14,19:00,95.85%,316,3,0.95%,303.69
May,14,19:30,91.56%,237,0,0.00%,326.89
May,14,20:00,76.89%,259,8,3.09%,338.16
May,14,20:30,90.72%,194,0,0.00%,307.81
May,14,21:00,57.41%,182,20,10.99%,326.23
May,14,21:30,46.26%,156,9,5.77%,359.35
May,14,22:00,97.44%,117,0,0.00%,305.35
May,14,22:30,98.25%,114,0,0.00%,345.01
May,14,23:00,100.00%,79,1,1.27%,372.92
May,14,23:30,100.00%,57,0,0.00%,267.89
May,15,0:00,100.00%,40,0,0.00%,348.15
May,15,0:30,100.00%,24,0,0.00%,263.92
May,15,1:00,100.00%,19,0,0.00%,357.32
May,15,1:30,100.00%,13,0,0.00%,264.08
May,15,2:00,94.74%,19,0,0.00%,479.84
May,15,2:30,100.00%,3,0,0.00%,181.67
May,15,3:00,100.00%,3,1,33.33%,472.5
May,15,3:30,,0,0,,
May,15,4:00,,0,0,,
May,15,4:30,,0,0,,
May,15,5:00,100.00%,2,0,0.00%,243.5
May,15,5:30,,0,0,,
May,15,6:00,100.00%,14,0,0.00%,291.57
May,15,6:30,100.00%,18,0,0.00%,227.61
May,15,7:00,93.18%,45,1,2.22%,273
May,15,7:30,100.00%,67,0,0.00%,238.46
May,15,8:00,100.00%,102,0,0.00%,271.85
May,15,8:30,97.44%,198,3,1.52%,280.27
May,15,9:00,100.00%,268,2,0.75%,288.47
May,15,9:30,85.61%,292,7,2.40%,287.61
May,15,10:00,78.31%,384,6,1.56%,321.62
May,15,10:30,91.88%,395,1,0.25%,285.48
May,15,11:00,87.29%,426,1,0.23%,313.47
May,15,11:30,99.77%,436,3,0.69%,322.49
May,15,12:00,99.01%,406,1,0.25%,323.86
May,15,12:30,66.07%,468,23,4.91%,310.22
May,15,13:00,68.34%,469,11,2.35%,327.38
May,15,13:30,88.50%,429,3,0.70%,319.12
May,15,14:00,74.77%,459,19,4.14%,346.33
May,15,14:30,34.95%,487,55,11.29%,316.69
May,15,15:00,70.89%,516,11,2.13%,318.45
May,15,15:30,93.81%,504,3,0.60%,304.04
May,15,16:00,80.15%,531,12,2.26%,313.93
May,15,16:30,71.26%,447,12,2.68%,339.7
May,15,17:00,70.44%,436,3,0.69%,328.9
May,15,17:30,64.55%,416,7,1.68%,318.81
May,15,18:00,98.22%,339,2,0.59%,335.2
May,15,18:30,97.93%,340,2,0.59%,332.93
May,15,19:00,73.15%,319,21,6.58%,334.34
May,15,19:30,40.07%,313,16,5.11%,328.25
May,15,20:00,47.08%,266,9,3.38%,333.16
May,15,20:30,69.23%,198,3,1.52%,339.15
May,15,21:00,97.28%,186,2,1.08%,322.93
May,15,21:30,99.39%,164,0,0.00%,307.96
May,15,22:00,100.00%,126,0,0.00%,332.97
May,15,22:30,98.99%,100,1,1.00%,299.49
May,15,23:00,97.75%,89,0,0.00%,282.94
May,15,23:30,100.00%,69,0,0.00%,289.09
May,16,0:00,100.00%,38,0,0.00%,328.53
May,16,0:30,100.00%,25,0,0.00%,316.12
May,16,1:00,100.00%,20,0,0.00%,398.85
May,16,1:30,100.00%,15,0,0.00%,385.67
May,16,2:00,93.75%,16,0,0.00%,343.44
May,16,2:30,100.00%,11,0,0.00%,263.27
May,16,3:00,50.00%,5,1,20.00%,224.75
May,16,3:30,100.00%,5,2,40.00%,224.67
May,16,4:00,100.00%,4,1,25.00%,241
May,16,4:30,75.00%,5,1,20.00%,306.5
May,16,5:00,75.00%,14,2,14.29%,271.58
May,16,5:30,100.00%,9,0,0.00%,265.22
May,16,6:00,85.71%,8,1,12.50%,198.43
May,16,6:30,52.17%,26,3,11.54%,217.7
May,16,7:00,85.71%,44,2,4.55%,215.5
May,16,7:30,90.14%,71,0,0.00%,292.2
May,16,8:00,91.06%,127,4,3.15%,278.11
May,16,8:30,70.00%,171,11,6.43%,334.35
May,16,9:00,80.66%,274,0,0.00%,287.27
May,16,9:30,91.09%,308,5,1.62%,325.28
May,16,10:00,93.81%,324,1,0.31%,290.35
May,16,10:30,67.85%,371,32,8.63%,329.74
May,16,11:00,42.07%,442,26,5.88%,314.86
May,16,11:30,95.13%,432,1,0.23%,327.07
May,16,12:00,84.27%,432,6,1.39%,297.59
May,16,12:30,71.73%,438,10,2.28%,341.78
May,16,13:00,58.99%,436,19,4.36%,311.65
May,16,13:30,63.26%,474,14,2.95%,315.72
May,16,14:00,90.16%,457,10,2.19%,305.45
May,16,14:30,51.95%,465,55,11.83%,320.08
May,16,15:00,76.29%,531,8,1.51%,312.5
May,16,15:30,61.70%,457,34,7.44%,328.7
May,16,16:00,53.95%,550,18,3.27%,332.26
May,16,16:30,98.33%,480,1,0.21%,314.1
May,16,17:00,96.14%,418,4,0.96%,349.24
May,16,17:30,75.60%,346,10,2.89%,324.23
May,16,18:00,84.16%,342,1,0.29%,311.95
May,16,18:30,76.01%,329,8,2.43%,320.13
May,16,19:00,74.10%,282,4,1.42%,303.52
May,16,19:30,77.59%,245,4,1.63%,324.16
May,16,20:00,74.30%,222,8,3.60%,291.69
May,16,20:30,76.74%,218,3,1.38%,300.2
May,16,21:00,64.79%,158,16,10.13%,331.04
May,16,21:30,51.05%,153,10,6.54%,296.91
May,16,22:00,75.00%,101,1,0.99%,328.68
May,16,22:30,63.22%,94,7,7.45%,335.84
May,16,23:00,94.94%,79,0,0.00%,277.2
May,16,23:30,100.00%,60,0,0.00%,259.95
May,17,0:00,84.44%,45,0,0.00%,345.31
May,17,0:30,100.00%,26,0,0.00%,258.42
May,17,1:00,100.00%,12,0,0.00%,305.25
May,17,1:30,100.00%,10,0,0.00%,242.3
May,17,2:00,88.89%,9,0,0.00%,293.22
May,17,2:30,80.00%,10,0,0.00%,297
May,17,3:00,100.00%,4,0,0.00%,613.25
May,17,3:30,,0,0,,
May,17,4:00,,0,0,,
May,17,4:30,100.00%,1,0,0.00%,464
May,17,5:00,100.00%,1,0,0.00%,349
May,17,5:30,100.00%,1,0,0.00%,366
May,17,6:00,100.00%,6,0,0.00%,234.33
May,17,6:30,87.50%,16,0,0.00%,138.19
May,17,7:00,95.83%,26,2,7.69%,274.42
May,17,7:30,82.05%,39,0,0.00%,224.05
May,17,8:00,98.55%,70,1,1.43%,274.12
